UC_SEQ,MAIN_TITLE,GUGUN_NM,LAT,LNG,PLACE,TITLE,SUBTITLE,ADDR1,ADDR2,CNTCT_TEL,HOMEPAGE_URL,USAGE_DAY_WEEK_AND_TIME,RPRSNTV_MENU,MAIN_IMG_NORMAL,MAIN_IMG_THUMB,ITEMCNTNTS
1494,앙탄,Gangseo-gu,35.204876,128.90659,Angtan,Angtan (앙탄),,"118-1, Sikman-ro, Gangseo-gu",,0507-1487-3122,,11:30-16:00 / 17:00-20:30,Duck course,https://www.visitbusan.net/uploadImgs/files/cntnts/20230603140846612_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230603140846612_thumbL,"Located on the banks of the Nakdong River, this quiet and laid-back restaurantoffers stunning views and a menu of duck courses. After the delightful course, driedpersimmon rolls, their signature dessert, conclude the wonderful meal."
1495,교토돈부리본점,Nam-gu,35.137672,129.10362,Kyoto Donburi Main Branch,Kyoto Donburi Main Branch (교토돈부리본점),,"61, Yongso-ro 13beon-gil, Nam-gu",,051-622-1919,,11:00-16:00 / 17:00-20:30,"Salmon belly rice bowl,Katsudon bento",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605092808009_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605092808009_thumbL,The donburi specialty restaurant is popular for tonkatsu donburi made from Jeju black pig and salmon belly donburi. The quality of food is very high.The ingredients and the sauces used are all made from scratch.
1496,나가하마 만게츠,Haeundae-gu,35.16669,129.15746,Nagahama Mangetsu,Nagahama Mangetsu (나가하마 만게츠),,"1F, Daeyeong Building, 57, Udong 1-ro, Haeundae-gu",,051-731-0886,,11:00-15:30 / 16:30-20:30,"Nagahama Ramen, Nagahama Ramen Gyoza Set",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605093355335_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605093355335_thumbL,"It is a famous Japanese ramen restaurant in Haeridan-gil and is the only Korean branch of Fukuoka’s famous ramen restaurant. In recent years, it has become a mandatory stop for young people who visit the Haeundae area. The waiting begins at the time of its opening."
1497,노는바다,Suyeong-gu,35.140026,129.10835,Noneun Bada,Noneun Bada (노는바다),,"1F, 39, Hwangnyeong-daero 481beon-gil, Suyeong-gu",,051-992-3838,,17:00-24:00,"Konowata sashimi, Handmade chicken karaage",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605094032446_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605094032446_thumbL,"This Japanese izakaya restaurant is famous for konowata, which are salted guts of a sea cucumber. People come here from afar to experience their konowata.Because of the long wait, customers’ stay is limited to two hours."
1498,동경밥상,Suyeong-gu,35.148396,129.11385,Donggyeongbapsang,Donggyeongbapsang (동경밥상),,"34-6, Namcheonbada-ro, Suyeong-gu",,0507-1320-1428,,11:30-15:00 / 17:30-21:00 ,"Unajyu, Hitsumabushi",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605094602155_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605094602155_thumbL,"The owner-chef, who trained for a long time at Jyubako, a 240-year-old eel specialty restaurant in Japan, presents the authentic Jyubako-style grilled eel.The exterior and interior decor will also make you feel like you are in Japan."
1499,슌,Gijang-gun,35.25241,129.217,Shun,Shun (슌),,"163, Chaseongdong-ro, Gijang-eup, Gijang-gun",,051-724-3737,,12:00-14:30 / 17:00-21:30,"Lunch Special, Dinner Special",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605100447110_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605100447110_thumbL,"This is a conveyor belt sushi bar with sushi freshly made by an experienced chef of over 25 years.They use rice produced in Jwacheon, and every item is the same price.The chef also makes and serves new pieces upon request."
1500,스시미르네,Haeundae-gu,35.17129,129.17677,Sushi Mireune,Sushi Mireune (스시미르네),,"75, Sesil-ro, Haeundae-gu",,051-703-5623,,11:30-14:30 / 17:00-21:00,"Mulhoe soba (medium), Special sushi",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605101152134_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605101152134_thumbL,Sushi Mireune is one of the restaurants that led the popularization of sushi in Korea. It has also won the Korea Popular Brand Award for its management integrity.The restaurant is especially known for signature items such as unadon and mulhoe.
1501,스시심 타카이,Geumjeong-gu,35.230793,129.08801,Sushi Sim Takai,Sushi Sim Takai (스시심 타카이),,"2F, Neo Square, 29, Busandaehak-ro, Geumjeong-gu",,010-2847-3576,,12:00 / 14:00 / 18:00 / 20:00,"Lunch, Dinner",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605101855650_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605101855650_thumbL,Susi Sim Takai opens two reservation slots each for lunch and dinner. The omakase course prepared by experienced chefs is satisfying in both taste and affordability.The fact that it takes 3 months to book a seat proves the restaurant’s massive popularity.
1502,야스마루,Busanjin-gu,35.15605,129.06439,Yasumaru,Yasumaru (야스마루),,"No. 102, Jeil Building, 35-14, Seojeon-ro 38beon-gil, Busanjin-gu",,010-7144-7600,,12:00-14:50 / 17:30-21:00,"Parang guksu, Mackerel seaweed roll",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605102650287_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605102650287_thumbL,The restaurant started out to present good food when people lose their appetite in the summer. But it’s known for the long queue regardless of the season. It’s known for parang guksu noodles with a unique appearance and not having a signboard.
1503,중앙모밀,Jung-gu,35.101845,129.0353,Jungang Momil ,Jungang Momil (중앙모밀),,"9-1, 49beon-gil, Jungang-daero, Jung-gu",,051-246-8686,,11:00-20:00,"Buckwheat noodles, Udon",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605103535444_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605103535444_thumbL,"Opened in 1956, this restaurant has been specializing in udon and buckwheat noodles for over 60 years. Busan’s older generations have childhood memories of coming here with their parents on special days. Here, it’s easy to spot three generations of families dining together."
1504,킹콩스시,Suyeong-gu,35.1689,129.11972,King Kong Sushi,King Kong Sushi (킹콩스시),,"8-4, Gurak-ro, Suyeong-gu",,051-751-5036,,11:00-15:00 / 17:00-21:30,"Assorted Sushi, Special Sushi ",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605105014796_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605105014796_thumbL,The sushi restaurant is known for its high value for the price. It serves fresh assorted sushi at a reasonable price.Many customers also order takeout or delivery here.
1505,타이가 텐푸라,Haeundae-gu,35.164764,129.1584,Taiga Tempura,Taiga Tempura (타이가 텐푸라),,"15, Udong 1-ro 38beonga-gil, Haeundae-gu",,051-731-1914,,11:00-15:30 / 17:00-20:00,"Taiga tendon, Tori tendon",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605114432846_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605114432846_thumbL,"This is one of the restaurants that led the popularity of tendon (tempura rice bowl) in Busan. The high-quality tendon uses the recipe taught by Fukuoka’s famous tendon specialty store, Tempura Takao. Cooking begins at the time of ordering."
1506,톤쇼우 부산대점,Geumjeong-gu,35.230446,129.08427,Tonshou PNU Branch,Tonshou PNU Branch (톤쇼우 부산대점),,"247-10, Geumgang-ro, Geumjeong-gu",,010-5685-5482,,11:30-21:00,"Berkshire K Special Roast Katsu, Hirekatsu",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605125705151_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605125705151_thumbL,"This is the main branch of the famous tonkatsu specialty store Tonshou. The restaurant selects quality ingredients and makes amazing tonkatsu through four stages: low-temperature frying, high-temperature frying, resting, and charcoal grilling. "
1507,삼성밀면,Busanjin-gu,35.181423,129.05115,Samseong Milmyeon,Samseong Milmyeon (삼성밀면),,"47, World Cup-daero 449beon-gil, Choeup-dong, Busanjin-gu",,051-806-1256,,11:00-16:00/17:00-20:00,"Milmyeon, Jumulleok milmyeon",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605153955424_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605153955424_thumbL,This milmyeon specialty restaurant has maintained its original taste for 60 years. It is also the only remaining milmyeon restaurant run by the first-generation owner. What more is there to say?
1508,부산약콩밀면,Nam-gu,35.123108,129.11333,Busak Yakkong Milmyeon,Busak Yakkong Milmyeon (부산약콩밀면),,"1F, 80, Dongmyeong-ro 145beon-gil, Nam-gu",,051-611-1231,,11:00-15:30/17:00-20:00,"Mul milmyeon, Mulbibim milmyeon",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605160757154_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605160757154_thumbL,"To make milmyeon more flavorful and healthy, they applied 40 years of know-how to create a unique recipe using natural brine from yakkong soybeans, hamcho (glasswort), and tot (hijiki) and vinegar made of kelp produced in Gijang."
1509,면채움,Geumjeong-gu,35.24463,129.0901,Myeonchaeum,Myeonchaeum (면채움),,"11, Geumjeong-ro 231beon-gil, Geumjeong-gu",,051-513-4443,,10:30-21:00,"Milmyeon, Bibim mandu",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605162454973_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605162454973_thumbL,"To make milmyeon healthier, this restaurant uses five different grains to make its own noodles. The broth is boiled for 48 hours, and the sauce incorporates fruits and vegetables for natural flavor. Bibim mandu, a nostalgic dish for the locals, is also popular here."
1510,대연밀면,Nam-gu,35.13132,129.08981,Daeyeon Milmyeon,Daeyeon Milmyeon (대연밀면),,"1F, 55, Cheonjedeung-ro, Nam-gu",,051-623-6120,,11:00-15:30 / 15:30-18:00,"Bibim milmyeon, Deulkkae kalguksu (hand-cut noodle soup with perilla seeds)",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605163059829_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605163059829_thumbL,"Established in 2011, this milmyeon restaurant has been popular among the locals ever since.It serves the authentic milmyeon that’s true to the basics. The queue is also quite long, but it’s well worth the wait."
1511,합천국밥집,Nam-gu,35.111244,129.11125,Hapcheon Gukbapjip,Hapcheon Gukbapjip (합천국밥집),,"235, Yongho-ro, Nam-gu",,051-628-4898,,09:00-14:00 / 14:30-20:00,"Dwaejigukbap (pork soup with rice), Steamed pork",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605171506269_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605171506269_thumbL,This restaurant is indispensable when discussing dwaejigukbap in Busan. It’s differentiated from other gukbap joints by the clear and lean broth.Large chunks of domestic pork are generously served in the soup.
1512,정짓간,Saha-gu,35.095695,128.96248,Jeongjitgan,Jeongjitgan (정짓간),,"1F, 6, Bibong-ro, Saha-gu",,051-293-2900,,Open 24 hours,"Dwaejigukbap (pork soup with rice),  Makguksu",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605173020771_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605173020771_thumbL,"This place, named after the Gyeongsangdo dialect for “kitchen,” cooks dwaejigukbap by boiling the broth for 48 hours in a cauldron. The steamed pork can be either pork belly or jowl meat, and the toppings, temperature, and level of spice for the soup can also be selected."
1513,우리돼지국밥,Dong-gu,35.11995,129.03925,Uri Dwaejigukbap,Uri Dwaejigukbap (우리돼지국밥),,"27-1, Choyang-ro, Dong-gu",,051-468-5623,,Open 24 hours,"Dwaejigukbap (pork soup with rice), Assorted steamed pork",https://www.visitbusan.net/uploadImgs/files/cntnts/20230605175347129_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605175347129_thumbL,"Since 1975, it has been operating for three generations. It boils the broth for 24 hours and serves the soup with the traditional toryeom method. It uses the whole pig and immediately serves customers their favorite parts upon request."
1514,영진식당,Saha-gu,35.096634,128.95787,Yeongjin Sikdang,Yeongjin Sikdang (영진식당),,"39, Hasinbeonyeong-ro 157beon-gil, Saha-gu",,051-206-3820,,09:30-15:00 / 17:00-21:30,"Suyuk Baekban (Steamed Pork Set Menu), Dwaejigukbap (Pork Soup with Rice)",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607095942137_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607095942137_thumbL,"It is one of the leading restaurants of Busan’s local food, dwaejigukbap, and is always crowded with customers. The distinct meat odor is removed for a refreshing taste, and their Suyuk Baekban with steamed pork, tofu, and stir-fried kimchi is very popular."
1515,수복돼지국밥,Yeonje-gu,35.1859,129.0869,Subok Dwaejigukbap,Subok Dwaejigukbap (수복돼지국밥),,"2F, 41-1, Gobun-ro, Yeonje-gu",,051-866-3349,,08:00-22:00,"Suyuk Baekban (Steamed pork with set meal), Dwaejigukbap (pork soup with rice)",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607101844356_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607101844356_thumbL,"The restaurant serves domestic pork meat and innards, and sundae, kimchi, and kkakdugi made from scratch. From the early hours, they pay special care to the preparation of food and provide clean dining rooms and plenty of parking spaces."
1516,부광돼지국밥,Jung-gu,35.104244,129.03506,Bugwang Dwaejigukbap,Bugwang Dwaejigukbap (부광돼지국밥),,"15-1, Daecheong-ro 141beon-gil, Jung-gu",,051-466-1708,,09:30-20:00,"Dwaejigukbap (pork soup with rice), Steamed pork",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607102742732_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607102742732_thumbL,"This authentic dwaejigukbap restaurant has been in business for more than 40 years for three generations. Kimchi and kkakdugi are made from scratch, and their insistence on fresh quality ingredients shows why they have been popular for so long."
1517,수향밥상,Saha-gu,35.053585,128.97047,Suhyang Bapsang,Suhyang Bapsang (수향밥상),,"592, Dadae-ro, Saha-gu",,051-266-4726,,09:00-16:00/16:30-22:00,"Chueotang (Loach soup), Short rib soup",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607104813073_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607104813073_thumbL,"This loach specialty restaurant is beloved by families. The rich loach soup is the most popular dish. They make a lot of effort to use healthy and quality ingredients, such as directly operating a fish farm."
1518,해물왕창칼국수,Sasang-gu,35.1727,128.98376,Haemul Wangchang Kalguksu,Haemul Wangchang Kalguksu (해물왕창칼국수),,"316, Sasang-ro, Sasang-gu",,0507-1357-2579,,11:00-21:30,"Haemul Wangchang Kalguksu (hand-cut noodles with seafood for two), Mul milmyeon with yukjeon",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607111449187_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607111449187_thumbL,"Clams for the broth are supplied every day from Goheung, Jeolla Province. The dough for the kalguksu (knife-cut noodles) that goes into the seafood soup is made freshly and rested each morning. The noodle soup, made with fresh ingredients and tender loving care, is never going to be unpopular."
1519,할매재첩국,Suyeong-gu,35.151875,129.11638,Halmae Jaecheopguk,Halmae Jaecheopguk (할매재첩국),,"8, Gwangnam-ro 120beon-gil, Suyeong-gu",,0507-1400-7658,,06:00-21:00,"Jaecheop set meal, Jaecheop with rice",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607112250305_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607112250305_thumbL,"The owner started selling jaecheopguk (freshwater clam soup) in Gupo in 1950 and moved to today’s location 20 years ago. Since it opens early, many customers come here to eat breakfast. It also has a directly managed branch in Seoul."
1520,동래할매파전,Dongnae-gu,35.204575,129.08385,Dongnae Halmae Pajeon,Dongnae Halmae Pajeon (동래할매파전),,"43-10, Myeongryun-ro 94beon-gil, Dongnae-gu",,051-552-0792,,11:30-15:00 / 17:00-21:00,"Dongnae halmae pajeon, Dongnae steam conch",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607112744753_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607112744753_thumbL,"Dongnae Halmae Pajeon is a famous restaurant that has been in business for four generations. It continues the tradition of Dongnae pajeon, Busan’s signature local food. Thegreen onion pancakes, with more presence in the material than in the photos,will keepexceeding your expectations with each bite"
1521,박해윤 통영 해물밥상,Dongnae-gu,35.191082,129.10825,Park Hae-yun Tongyeong Bapsang,Park Hae-yun Tongyeong Bapsang (박해윤 통영 해물밥상),," 38, Yeonan-ro, Dongnae-gu",,051-525-0120,,11:00-15:00 / 16:00-22:00,"Seafood set, Bori gulbi set",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607115106313_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607115106313_thumbL,"This hanjeongsik restaurant uses fresh seafood supplied from Tongyeong.It is also beloved as the venue for special occasions such as first birthdays and family meetingsfor marriage, with quality food, a spacious parking lot, and a pleasant interior"
1522,원조꼬리곰집,Dongnae-gu,35.216038,129.08095,Wonjo Kkorigomjip,Wonjo Kkorigomjip (원조꼬리곰집),,"52, Oncheonjang-ro, Dongnae-gu",,051-552-1106,,08:30-21:30,"Steamed Hanwoo tail Slices, Oxtail soup",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607130818310_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607130818310_thumbL,"Opened in 1980, it is a longtime local favorite.The skin is preserved using a special method for a softer texture.The secret is to boil a large amount of meat for a long time, which is staying true to the basics"
1523,삼락하동재첩국,Sasang-gu,35.19344,128.98584,Samnak Hadong Jaecheopguk,Samnak Hadong Jaecheopguk (삼락하동재첩국),,"33, Nakdong-daero 1518beon-gil, Sasang-gu",,051-301-7200,,05:00-21:30,"Jaecheopguk set meal, Jaecheop hoe",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607143734466_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607143734466_thumbL,"This is an especially popular freshwater clam soup restaurant in the area populated by similar restaurants. They only use domestic freshwater clams from Seomjingang River and boil them after washing several times after soaking it in saltwater. Freshwater clam soup is said to help liver and stomach health. The restaurant also researched how to serve freshwater clam as raw fish and steamed, and helped establish."
1524,하기연진주냉면,Saha-gu,35.102787,128.9677,Ha Gi-yeon Jinju Naengmyeon,Ha Gi-yeon Jinju Naengmyeon (하기연진주냉면),,"32, Goejeong-ro, Saha-gu",,051-207-6555,,10:30-20:30,"Mulbibim naengmyeon, Beef yukjeon",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607144612622_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607144612622_thumbL,"Jinju naengmyeon is made of seafood broth with anchovies, clams, and kelp and garnished with yukjeon (meat pancakes). It’s a rare delicacy, and only a few masters have been professionally trained to make it. This restaurant is characterized by using only black buckwheat from Jeju Island to make noodles."
1525,장안집,Jung-gu,35.369785,129.24432,Janganjip,Janganjip (장안집),,"365, Jangan-ro, Jangan-eup, Gijang-gun",,051-727-1819,,11:00-20:30,"Duck bulgogi, Duck baeksuk",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607150107037_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607150107037_thumbL,"Next to this Hanok-style restaurant is a mountain stream, and nearby is a famous temple called Jangansa. The large parking lot and private rooms are great for families and groups. It is also famous for duck soup."
1526,이가네 칼국수,Sasang-gu,35.163177,128.97974,Lee Family’s Kalguksu,Lee Family’s Kalguksu (이가네 칼국수),,"27, Gwangjang-ro, Sasang-gu",,051-322-8131,,11:00-21:00 ,"Sonkalguksu, Large dumplings",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607152613580_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607152613580_thumbL,"Sasang Intercity Bus Terminal is famous for the good restaurants in its area, including this one. Whether it’s seafood kalguksu, dumplings made 100% from scratch, or milmyeon,any choice will guarantee your satisfaction."
1527,이가네 떡볶이,Jung-gu,35.10156,129.02602,Lee Family’s Tteokbokki,Lee Family’s Tteokbokki (이가네 떡볶이),,"48, Bupyeong 1-gil, Jung-gu",,051-245-0413,,10:00-until sold out,"1 serving of tteokbokki, 1 serving of tteokboki and twigim",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607153356051_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607153356051_thumbL,"Lee Family’s Ttokbokki is well-known throughout Korea by appearing on famous TV shows. It’s a must-visit stop for touring the original Busan city center, always filled with bustling customers."
1528,우성삼계탕,Suyeong-gu,35.16719,129.11409,Useong Samgyetang,Useong Samgyetang (우성삼계탕),,"68, Gwangseo-ro 10beon-gil, Suyeong-gu",,051-751-2984,,11:00-20:00,"Samgyetang, Extra gizzards",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607154228087_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607154228087_thumbL,"Useong Samgyetang is a samgyetang specialty store that has only made samgyetang for more than 40 years. It is known for its thick, garlic-flavored broth. This longtime specialty restaurant is always bustling with local regulars, and the customers love the fried gizzards offered for free."
1529,몽뜰,Dongnae-gu,35.210857,129.07614,Mongtteul,Mongtteul (몽뜰),,"33, Joongang-daero 1381beon-gil, Dongnae-gu",,051-556-5999,,11:30-22:20,"Yukhoe bibimbap, Chadol doenjangjjigae",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607170054185_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607170054185_thumbL,"It is a restaurant specializing in Hanwoo barbecue, but just as many customers also comehere for yukhoe bibimbap and chadol doenjang jjigae.The yukhoe bibimbap sauce is not just gochujang but is made with an original secret recipe,and chadol doenjang jjigae is also famous for its taste."
1530,조광심민속왕순대,Dongnae-gu,35.20074,129.09787,Cho Gwangsim Minsok Wangsundae,Cho Gwangsim Minsok Wangsundae (조광심민속왕순대),,"223, Bansong-ro, Dongnae-gu",,051-527-3927,,04:00-21:00,"Makchang pisundae, Sulguk",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607171334662_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607171334662_thumbL,"Pisundae, made of pork blood curds and entrails, are made and served freshly because theycannot be frozen. All menu items use domestic ingredients. The restaurant doesn’t open forbusiness on Mondays but opens a free kitchen for the underprivileged.The kindness of the owners always attracts local regulars."
1531,할매집회국수,Jung-gu,35.09885,129.03146,Halamejip Hoeguksu,Halamejip Hoeguksu (할매집회국수),,"25-3, Nampo-gil, Jung-gu",,051-246-4741,,10:00-19:00," Hoe bibimguksu, Hoe bibimbap",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607172049141_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607172049141_thumbL,It is a famous restaurant that has been operating for more than 70 years and is one of theleading restaurants in Busan’s original city center.Hoeguksu is the signature item with its unique spicy taste and stingray topping.Many customers return steadily because they can’t forget the taste of the food here.
1532,가미가식당,Jung-gu,35.099144,129.03244,Gamiga Sikdang,Gamiga Sikdang (가미가식당),,"11, Gwangbok-ro 67beon-gil, Jung-gu",,051-246-7999,,11:00-22:00,"Grilled cutlass fish, Braised cutlass fish/butterfish",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607172906532_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607172906532_thumbL,"Opened in 2008, this fish specialty restaurant is steadily increasing its regular customers.The fish dishes and hearty side dishes made only with domestic ingredients are as good ashomemade. As the hall is always full during the day, it is recommended that you reserve byphone in advance."
1533,나탄약선요리,Busanjin-gu,35.18711,129.04843,Natan Yakseonyori,Natan Yakseonyori (나탄약선요리),,"4, Seongjigok-ro 51beon-gil, Busan-jin-gu",,051-504-7733,,11:30?15:00 / 17:00-21:30,"Beautiful “Na”,  Generous “Tan” ",https://www.visitbusan.net/uploadImgs/files/cntnts/20230607174417582_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607174417582_thumbL,"Inspired by traditional Korean cuisine, this restaurant excludes all chemical seasonings andpreserves the original taste of the ingredients. It also adds medicinal herbs for therapeuticeffects. The service is considerate and caring throughout the meal."
1534,부다면옥,Haeundae-gu,35.162384,129.16298,Budamyeonok,Budamyeonok (부다면옥),,"2F, 36, Jungdong1-ro, Haeundae-gu",,051-746-8872,,11:00-20:00,"Pure buckwheat naengmyeon, Steamed Hanwoo sampler",https://www.visitbusan.net/uploadImgs/files/cntnts/20230608135304631_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608135304631_thumbL,"For a clean and refreshing taste, this Pyongyang naengmyeon specialty restaurant uses the shank from Hanwoo beef and various vegetables to make the broth. Each of the ingredients is boiled in different pots and cooled in the traditional way. The depth of their flavors is indescribable through photos."
1535,본 고갈비,Dongnae-gu,35.20054,129.08878,Bon Gogalbi,Bon Gogalbi (본 고갈비),,"2, Chungnyeol-daero 272beon-gil, Dongnae-gu",,051-553-5892,,08:00-21:30,"Gogalbi (Grilled mackerel), Hanwoo bulgogi",https://www.visitbusan.net/uploadImgs/files/cntnts/20230608140120811_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608140120811_thumbL,Oven-grilled mackerel at 500 degrees is the most popular dish at this restaurant. The mackerel is crispy on the outside and moist on the inside.It is particularly popular for the numerous side dishes that can be refilled for free at the self-bar.
1536,88돼지갈비,Dong-gu,35.128063,129.04562,88 Dwaejigalbi,88 Dwaejigalbi (88돼지갈비),,"101-1, Gogwan-ro, Dong-gu",,051-468-3065,,11:00-22:00,Marinaded pork shoulder,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608143032820_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608143032820_thumbL,The taste of the masterfully grilled meat is indescribably good.This 40-year-old restaurant with a rustic and quaint entrance is a local favoritethat specializes in marinaded barbecue.
1537,돌솥밥집,Jung-gu,35.099976,129.02908,Dolsotbapjip,Dolsotbapjip (돌솥밥집),,"7-1, Gwangbok-ro 37beon-gil, Jung-gu",,051-246-3888,,11:00-15:30 / 16:10-19:00,"Sundubu jjigae and stone pot bibimbap,  Doenjang jjigae and stone pot bibimbap",https://www.visitbusan.net/uploadImgs/files/cntnts/20230608144815779_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608144815779_thumbL,"Here, you can make bibimbap by mixing namul with rice served in a hot stone potand eat it with doenjang jjigae or sundubu jjigae that are accompanied.Operated for 40 years, the experience at this restaurant speaks for itself."
1538,맹여사육전육회,Sasang-gu,35.165836,128.9835,Maengyeosa Yukjeon Yukhoe,Maengyeosa Yukjeon Yukhoe (맹여사육전육회),,"2F, 79, Gwangjang-ro 81beon-gil, Sasang-gu",,0507-1372-5203,,16:00-02:00,"Yukhoe, Yukjeon",https://www.visitbusan.net/uploadImgs/files/cntnts/20230608150916484_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608150916484_thumbL,"Yukjeon and yukhoe, already tasty on their own, can be enjoyed in various ways here.Thanks to the meticulous service, yukjeon is cooked a little bit at a time for the perfect warmth at the time of eating. No wonder this place is beloved by many."
